home_team,game_date,events,hit_location,bb_type,launch_speed,launch_angle,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value
PIT,2023-08-13,91,"{2: 42, 9: 12, 8: 6, 7: 3, 4: 2, 6: 1, 3: 1}","{'line_drive': 15, 'fly_ball': 11, 'ground_ball': 5}","{Interval(100.0, 110.0, closed='right'): 14, Interval(0.0, 80.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 19, Interval(0.0, 15.0, closed='right'): 10, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6547419354838709,0.41366213186813183,49.85,26,26
PIT,2023-08-21,47,"{2: 18, 7: 7, 9: 7, 8: 3, 6: 1, 5: 1}","{'fly_ball': 8, 'ground_ball': 7, 'line_drive': 6}","{Interval(100.0, 110.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 11, Interval(0.0, 15.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 1}",0.45166666666666666,0.38166434042553193,29.85,19,15
PIT,2023-08-22,34,"{2: 12, 7: 6, 8: 4, 9: 3, 5: 1, 4: 1}","{'line_drive': 9, 'ground_ball': 5, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.576,0.4312798529411765,22.75,15,11
PIT,2023-08-23,53,"{2: 23, 8: 6, 9: 5, 7: 4, 6: 1, 5: 1}","{'ground_ball': 10, 'line_drive': 8, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 9, Interval(0.0, 80.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 7, Interval(-90.0, -15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5316,0.3687516226415094,29.95,19,10
PIT,2023-08-24,33,"{2: 11, 9: 7, 7: 4, 8: 3, 3: 1}","{'line_drive': 9, 'ground_ball': 4, 'fly_ball': 2, 'popup': 1}","{Interval(90.0, 100.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.62525,0.43949751515151514,21.1,15,7
PIT,2023-08-25,26,"{2: 11, 7: 4, 9: 3, 1: 1, 6: 1, 5: 1, 8: 1}","{'line_drive': 6, 'ground_ball': 5, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 5, Interval(15.0, 45.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.53825,0.32368111538461536,15.05,11,6
PIT,2023-08-26,46,"{2: 20, 7: 6, 9: 6, 8: 3, 4: 1}","{'ground_ball': 8, 'line_drive': 6, 'fly_ball': 3}","{Interval(90.0, 100.0, closed='right'): 8, Interval(100.0, 110.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5115294117647059,0.32819841304347824,24.8,16,9
PIT,2023-08-27,42,"{2: 21, 9: 5, 8: 4, 7: 3, 6: 2, 4: 1}","{'line_drive': 10, 'ground_ball': 6}","{Interval(100.0, 110.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6615624999999999,0.34844083333333337,21.1,15,9
PIT,2023-09-04,35,"{2: 16, 9: 5, 7: 3, 8: 2, 3: 1, 5: 1, 6: 1}","{'line_drive': 6, 'ground_ball': 5, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5931333333333334,0.39733177142857146,20.95,13,13
PIT,2023-09-05,38,"{2: 15, 7: 6, 8: 3, 6: 1, 3: 1, 9: 1, 4: 1, 1: 1}","{'fly_ball': 6, 'line_drive': 5, 'ground_ball': 4}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 8, Interval(-90.0, -15.0, closed='right'): 3, Interval(0.0, 15.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.49893333333333334,0.3955322105263158,22.3,14,9
PIT,2023-09-06,41,"{2: 20, 9: 6, 8: 5, 1: 2, 7: 1}","{'line_drive': 8, 'ground_ball': 6, 'fly_ball': 2}","{Interval(90.0, 100.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 7, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1, Interval(0.0, 80.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6250625,0.3456954878048781,21.5,14,10
PIT,2023-09-11,32,"{2: 12, 9: 6, 8: 4, 7: 2, 5: 1}","{'line_drive': 7, 'ground_ball': 6, 'fly_ball': 3}","{Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.568125,0.454362875,21.9,13,13
PIT,2023-09-12,36,"{2: 11, 8: 6, 9: 6, 7: 1, 6: 1}","{'line_drive': 13, 'ground_ball': 2, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 12, Interval(80.0, 90.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1, Interval(90.0, 100.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 10, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0}",0.6068823529411764,0.4694506666666667,23.75,16,8
PIT,2023-09-13,42,"{2: 17, 9: 6, 7: 6, 8: 3, 3: 1}","{'line_drive': 8, 'ground_ball': 6, 'fly_ball': 5}","{Interval(100.0, 110.0, closed='right'): 12, Interval(0.0, 80.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 1}",0.5932631578947368,0.4167480476190476,26.0,16,13
PIT,2023-09-14,28,"{2: 20, 9: 2, 7: 2, 4: 1}","{'fly_ball': 3, 'ground_ball': 2, 'line_drive': 2}","{Interval(0.0, 80.0, closed='right'): 3, Interval(100.0, 110.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 1, Interval(90.0, 100.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 1, Interval(0.0, 15.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5702857142857143,0.19096082142857143,9.2,5,6
PIT,2023-09-15,51,"{2: 19, 9: 9, 7: 5, 8: 4, 1: 1, 6: 1}","{'line_drive': 12, 'ground_ball': 8}","{Interval(90.0, 100.0, closed='right'): 9, Interval(100.0, 110.0, closed='right'): 9, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1, Interval(0.0, 80.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 15, Interval(-15.0, 0.0, closed='right'): 3, Interval(15.0, 45.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6788000000000001,0.42070266666666667,26.75,20,1
PIT,2023-09-16,42,"{2: 20, 8: 3, 7: 2, 9: 2, 6: 1, 4: 1, 5: 1}","{'line_drive': 6, 'ground_ball': 4, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5719230769230769,0.3673601666666667,22.7,10,13
PIT,2023-09-17,33,"{2: 18, 7: 4, 8: 4, 1: 1, 9: 1}","{'fly_ball': 5, 'ground_ball': 4, 'line_drive': 3}","{Interval(90.0, 100.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6319090909090909,0.36067840625,16.85,10,11
PIT,2023-09-29,42,"{2: 16, 7: 6, 9: 6, 8: 3, 6: 2, 5: 2}","{'ground_ball': 9, 'line_drive': 9, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 6, Interval(100.0, 110.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 3, Interval(45.0, inf, closed='right'): 0}",0.5566315789473685,0.38384097619047625,23.4,19,4
PIT,2023-09-30,47,"{2: 19, 9: 11, 7: 6, 8: 3, 6: 3, 4: 1, 3: 1}","{'line_drive': 11, 'ground_ball': 10, 'fly_ball': 5}","{Interval(90.0, 100.0, closed='right'): 8, Interval(0.0, 80.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 7, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 8, Interval(-15.0, 0.0, closed='right'): 7, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.5590384615384616,0.34518736170212766,28.0,25,9
PIT,2023-10-01,35,"{2: 20, 7: 5, 8: 2, 9: 2}","{'line_drive': 8, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 5, Interval(0.0, 15.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 0, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5983333333333333,0.2754405142857143,14.4,9,6
SD,2023-03-30,53,"{2: 27, 7: 13, 9: 5, 8: 2, 5: 1}","{'line_drive': 13, 'ground_ball': 8, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 9, Interval(90.0, 100.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2}","{Interval(0.0, 15.0, closed='right'): 12, Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 1}",0.5825,0.3002604905660377,28.75,21,16
SD,2023-03-31,32,"{2: 13, 8: 4, 5: 3, 7: 3, 9: 3}","{'line_drive': 7, 'ground_ball': 4, 'fly_ball': 3}","{Interval(80.0, 90.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 2, Interval(100.0, 110.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 8, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(0.0, 15.0, closed='right'): 1}",0.5927857142857142,0.37189109375,17.9,13,5
SD,2023-04-01,37,"{2: 10, 7: 6, 8: 4, 9: 4}","{'line_drive': 10, 'fly_ball': 4, 'ground_ball': 2}","{Interval(90.0, 100.0, closed='right'): 6, Interval(100.0, 110.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1, Interval(0.0, 80.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 11, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7406874999999999,0.588754945945946,26.75,14,13
SD,2023-04-02,26,"{2: 15, 7: 1, 4: 1, 5: 1, 8: 1, 9: 1}","{'fly_ball': 3, 'ground_ball': 3, 'popup': 1, 'line_drive': 1}","{Interval(100.0, 110.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(0.0, 15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 1}",0.50275,0.31945034615384615,12.6,5,9
SD,2023-04-03,37,"{2: 14, 7: 4, 8: 4, 9: 3, 4: 1}","{'line_drive': 8, 'ground_ball': 5, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 10, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.694625,0.5128449444444444,26.05,12,18
SD,2023-04-04,38,"{2: 11, 9: 6, 7: 4, 8: 4, 1: 1, 4: 1}","{'line_drive': 10, 'ground_ball': 5, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 9, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6129473684210527,0.5070033421052632,28.45,16,14
SD,2023-04-13,37,"{2: 18, 1: 2, 9: 2, 8: 2, 5: 1, 7: 1}","{'line_drive': 6, 'ground_ball': 3, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6089166666666667,0.39171137837837844,20.1,8,12
SD,2023-04-14,42,"{2: 11, 7: 8, 8: 5, 9: 4, 5: 2}","{'line_drive': 11, 'ground_ball': 8, 'fly_ball': 5}","{Interval(100.0, 110.0, closed='right'): 14, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 12, Interval(15.0, 45.0, closed='right'): 10, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6480833333333333,0.5741505,34.05,20,21
SD,2023-04-15,46,"{2: 15, 7: 7, 8: 5, 9: 4, 6: 2, 4: 2, 3: 1, 1: 1}","{'line_drive': 11, 'ground_ball': 10, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 8, Interval(90.0, 100.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 12, Interval(15.0, 45.0, closed='right'): 8, Interval(-90.0, -15.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.629125,0.45602871739130435,29.4,22,8
SD,2023-04-16,39,"{2: 25, 7: 3, 8: 2, 5: 2, 9: 1}","{'line_drive': 5, 'ground_ball': 3, 'fly_ball': 1}","{Interval(0.0, 80.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(100.0, 110.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 4, Interval(15.0, 45.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.527,0.20619269230769233,11.95,9,1
SD,2023-04-17,35,"{2: 17, 8: 4, 7: 4, 9: 2, 4: 2}","{'line_drive': 10, 'ground_ball': 3}","{Interval(0.0, 80.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 3, Interval(100.0, 110.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6638461538461538,0.3640432857142857,17.35,12,6
SD,2023-04-18,40,"{2: 20, 9: 5, 7: 1, 4: 1, 8: 1}","{'line_drive': 6, 'fly_ball': 3, 'ground_ball': 3}","{Interval(100.0, 110.0, closed='right'): 8, Interval(110.0, inf, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(90.0, 100.0, closed='right'): 1, Interval(0.0, 80.0, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7350833333333333,0.43530560000000007,20.75,9,12
SD,2023-04-19,33,"{2: 17, 9: 5, 8: 2, 4: 1, 7: 1}","{'ground_ball': 5, 'fly_ball': 3, 'line_drive': 2}","{Interval(0.0, 80.0, closed='right'): 4, Interval(100.0, 110.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 5, Interval(15.0, 45.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.546,0.3159217575757576,14.65,9,4
SD,2023-04-29,67,"{2: 23, 9: 6, 8: 5, 7: 4, 5: 1, 6: 1, 1: 1}","{'ground_ball': 12, 'fly_ball': 11, 'line_drive': 7}","{Interval(100.0, 110.0, closed='right'): 15, Interval(90.0, 100.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2}","{Interval(15.0, 45.0, closed='right'): 13, Interval(0.0, 15.0, closed='right'): 10, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 3, Interval(45.0, inf, closed='right'): 0}",0.48033333333333333,0.433770776119403,52.05,19,42
SD,2023-04-30,44,"{2: 24, 8: 5, 9: 5, 7: 3, 4: 1}","{'line_drive': 8, 'ground_ball': 6, 'fly_ball': 5}","{Interval(100.0, 110.0, closed='right'): 9, Interval(0.0, 80.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 8, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5327894736842106,0.31933870454545454,23.95,15,17
SD,2023-05-01,48,"{2: 20, 9: 8, 7: 8, 6: 2, 3: 1, 5: 1, 4: 1, 8: 1}","{'line_drive': 13, 'ground_ball': 10, 'fly_ball': 1}","{Interval(100.0, 110.0, closed='right'): 8, Interval(0.0, 80.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 11, Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5475833333333333,0.3446794166666667,28.35,22,11
SD,2023-05-02,32,"{2: 14, 9: 5, 7: 4, 8: 3}","{'line_drive': 7, 'ground_ball': 3, 'fly_ball': 2}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6026666666666667,0.3484818125,15.7,12,2
SD,2023-05-03,37,"{2: 10, 9: 6, 7: 5, 8: 3, 1: 2}","{'ground_ball': 8, 'line_drive': 8, 'fly_ball': 2}","{Interval(80.0, 90.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.5508333333333333,0.4419223513513514,25.4,16,8
SD,2023-05-05,45,"{2: 21, 8: 4, 9: 3, 6: 1, 5: 1, 7: 1}","{'line_drive': 7, 'ground_ball': 4, 'fly_ball': 1}","{Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6413333333333333,0.3851963555555556,22.8,10,10
SD,2023-05-06,34,"{2: 18, 7: 2, 9: 2, 4: 2, 3: 1}","{'line_drive': 5, 'ground_ball': 2, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(100.0, 110.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 4, Interval(0.0, 15.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.65425,0.33050658823529416,14.6,7,5
SD,2023-05-07,41,"{2: 20, 9: 4, 8: 4, 7: 3, 4: 1, 1: 1}","{'line_drive': 7, 'fly_ball': 5, 'ground_ball': 3}","{Interval(0.0, 80.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 6, Interval(100.0, 110.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5102,0.3043028780487805,21.65,13,11
