season,game_date,home_team,away_team,pitch_type_counts,speed_bucket_counts,avg_release_speed,max_release_speed,total_pitches
2023,2023-07-04,SF,SEA,"{'FF': 86, 'SL': 84, 'FS': 51, 'SI': 24, 'CH': 9, 'KC': 9}","{'90-100': 136, '80-90': 126, '<80': 1}",90.65323193916349,98.2,263
2023,2023-07-04,TB,PHI,"{'SI': 69, 'FF': 55, 'KC': 41, 'FC': 36, 'CU': 27, 'CH': 19, 'ST': 7}","{'90-100': 128, '80-90': 91, '<80': 35}",88.41062992125984,99.1,254
2023,2023-07-04,WSH,CIN,"{'FF': 132, 'SI': 63, 'SL': 52, 'CH': 29, 'KC': 16, 'FC': 9, 'ST': 6, 'CU': 6, 'FS': 6}","{'90-100': 197, '80-90': 104, '<80': 18}",88.9307210031348,98.2,319
2023,2023-07-05,AZ,NYM,"{'FF': 102, 'FC': 41, 'SL': 37, 'FO': 25, 'CU': 24, 'CH': 19, 'SI': 8, 'KC': 7, 'FS': 6, 'ST': 5}","{'90-100': 127, '80-90': 124, '<80': 23}",88.28065693430658,99.0,274
2023,2023-07-05,BOS,TEX,"{'FF': 68, 'SL': 54, 'SI': 52, 'CH': 44, 'FC': 20, 'CU': 4, 'FS': 2}","{'90-100': 135, '80-90': 105, '<80': 4}",90.54877049180328,97.3,244
2023,2023-07-05,CLE,ATL,"{'FF': 117, 'SI': 66, 'SL': 64, 'CH': 36, 'CU': 33, 'FC': 28, 'ST': 6, 'FS': 4}","{'90-100': 192, '80-90': 144, '<80': 18}",89.41553672316384,98.6,354
2023,2023-07-05,DET,OAK,"{'FF': 132, 'CH': 44, 'SL': 40, 'ST': 23, 'SI': 22, 'CU': 20, 'FC': 19}","{'90-100': 151, '80-90': 140, '<80': 9}",88.899,96.6,300
2023,2023-07-05,HOU,COL,"{'FF': 95, 'FC': 44, 'CU': 32, 'SL': 31, 'CH': 28, 'SI': 19, 'ST': 17, 'FS': 6}","{'80-90': 124, '90-100': 122, '<80': 26}",88.45551470588236,99.5,272
2023,2023-07-05,LAD,PIT,"{'FF': 128, 'SL': 99, 'SI': 37, 'CH': 30, 'CU': 19, 'FC': 10, 'ST': 4}","{'90-100': 192, '80-90': 113, '100+': 14, '<80': 8}",91.19296636085626,101.1,327
2023,2023-07-05,MIA,STL,"{'SI': 112, 'SL': 90, 'FF': 76, 'CH': 23, 'CU': 13, 'ST': 12, 'FC': 5, 'FS': 3}","{'90-100': 193, '80-90': 123, '<80': 10, '100+': 8}",90.52365269461079,103.2,334
2023,2023-07-05,MIL,CHC,"{'FF': 139, 'SI': 59, 'SL': 57, 'CH': 19, 'CU': 11, 'ST': 9, 'FC': 6}","{'90-100': 195, '80-90': 98, '<80': 7}",90.13166666666666,97.5,300
2023,2023-07-05,MIN,KC,"{'FF': 107, 'CU': 40, 'SL': 36, 'CH': 32, 'ST': 31, 'SI': 3, 'FC': 2}","{'80-90': 135, '90-100': 112, '<80': 4}",89.43466135458166,97.6,251
2023,2023-07-05,NYY,BAL,"{'FF': 84, 'SI': 55, 'CH': 52, 'FC': 31, 'CU': 23, 'ST': 20, 'SL': 14, 'FS': 2}","{'90-100': 145, '80-90': 105, '<80': 23, '100+': 8}",89.93629893238433,101.7,281
2023,2023-07-05,SD,LAA,"{'FF': 73, 'CH': 61, 'CU': 47, 'SL': 46, 'SI': 30, 'ST': 19, 'KC': 8, 'FS': 7}","{'80-90': 156, '90-100': 111, '<80': 24}",87.49553264604812,99.0,291
2023,2023-07-05,SF,SEA,"{'SI': 67, 'SL': 59, 'FF': 44, 'CH': 38, 'KC': 16, 'FS': 16, 'ST': 14, 'FC': 6}","{'80-90': 106, '90-100': 92, '<80': 61, '100+': 1}",86.80999999999999,100.8,260
2023,2023-07-05,TB,PHI,"{'FF': 76, 'FS': 72, 'SI': 61, 'SL': 47, 'FC': 35, 'ST': 9, 'CH': 3, 'CU': 2}","{'90-100': 150, '80-90': 150, '<80': 5}",90.2239344262295,99.8,305
2023,2023-07-05,WSH,CIN,"{'SL': 103, 'FC': 84, 'SI': 66, 'FF': 55, 'ST': 16, 'CU': 14, 'CH': 9, 'FS': 4}","{'80-90': 170, '90-100': 156, '<80': 25}",89.15413105413106,98.4,351
2023,2023-07-06,AZ,NYM,"{'FF': 95, 'SL': 51, 'CH': 49, 'CU': 32, 'SI': 25, 'FC': 16, 'FA': 15, 'ST': 3}","{'80-90': 131, '90-100': 129, '<80': 26}",87.92937062937062,97.8,286
2023,2023-07-06,BOS,TEX,"{'FF': 88, 'FC': 67, 'SI': 44, 'SL': 44, 'FS': 30, 'ST': 25, 'CU': 17, 'CH': 6, 'KC': 5}","{'90-100': 150, '80-90': 144, '<80': 32}",88.76993865030674,98.5,326
2023,2023-07-06,CLE,KC,"{'FF': 151, 'SL': 44, 'CU': 39, 'FC': 24, 'CH': 20, 'ST': 15, 'SI': 13, 'FS': 2}","{'90-100': 161, '80-90': 101, '<80': 46}",88.16753246753247,97.2,308
2023,2023-07-06,CWS,TOR,"{'FF': 196, 'SL': 95, 'SI': 90, 'FC': 60, 'CU': 58, 'CH': 58, 'SV': 28, 'ST': 10, 'KC': 6}","{'90-100': 325, '80-90': 251, '<80': 25}",89.56039933444261,99.4,601
2023,2023-07-06,DET,OAK,"{'FF': 123, 'CH': 56, 'SL': 31, 'ST': 22, 'FC': 13, 'EP': 12, 'SI': 10, 'FS': 5, 'CU': 5}","{'90-100': 134, '80-90': 106, '<80': 37}",86.44115523465705,95.9,277
2023,2023-07-06,HOU,SEA,"{'SL': 89, 'FF': 76, 'SI': 64, 'CH': 28, 'ST': 7, 'KC': 3, 'FS': 2, 'CU': 2, 'FC': 1}","{'90-100': 147, '80-90': 123, '<80': 2}",91.09227941176471,99.0,272
2023,2023-07-06,LAD,PIT,"{'FF': 81, 'SL': 48, 'CH': 41, 'SV': 25, 'SI': 23, 'CU': 15, 'FC': 12, 'ST': 1}","{'80-90': 122, '90-100': 110, '<80': 13, '100+': 1}",89.39349593495935,100.2,246
2023,2023-07-06,MIA,STL,"{'FF': 120, 'SL': 89, 'CH': 24, 'KC': 19, 'SI': 17, 'ST': 6, 'CU': 4, 'FC': 3, 'CS': 1}","{'90-100': 142, '80-90': 116, '<80': 23, '100+': 2}",89.75759717314489,100.8,283
2023,2023-07-06,MIL,CHC,"{'FF': 101, 'SI': 79, 'SL': 59, 'FS': 26, 'SV': 18, 'FC': 15, 'CU': 13, 'CH': 11, 'ST': 8}","{'90-100': 194, '80-90': 124, '<80': 9, '100+': 3}",90.66393939393939,100.8,330
2023,2023-07-06,NYY,BAL,"{'FF': 110, 'SL': 72, 'SI': 57, 'CH': 54, 'FC': 29, 'CU': 24, 'FA': 12, 'ST': 5, 'EP': 1}","{'90-100': 177, '80-90': 171, '<80': 16}",90.02884615384616,98.4,364
2023,2023-07-06,TB,PHI,"{'SI': 90, 'FF': 62, 'SL': 47, 'FC': 42, 'CH': 35, 'ST': 16, 'KC': 3, 'FS': 1}","{'90-100': 175, '80-90': 85, '<80': 35, '100+': 1}",89.49391891891892,100.2,296
2023,2023-07-06,WSH,CIN,"{'FF': 149, 'SL': 52, 'CH': 29, 'SI': 28, 'FC': 26, 'ST': 19, 'FS': 11, 'CU': 8, 'KC': 4}","{'90-100': 198, '80-90': 123, '<80': 5}",91.06165644171779,99.8,326
2023,2023-07-07,AZ,PIT,"{'FF': 130, 'SL': 41, 'CU': 35, 'CH': 26, 'SI': 25, 'FC': 24, 'KC': 16, 'ST': 9, 'FS': 5, 'CS': 1}","{'80-90': 146, '90-100': 112, '<80': 40, '100+': 14}",87.84871794871795,101.9,312
2023,2023-07-07,BOS,OAK,"{'FF': 84, 'SI': 57, 'CU': 55, 'SL': 35, 'FC': 11, 'ST': 7, 'CH': 6}","{'90-100': 139, '80-90': 75, '<80': 39, '100+': 2}",89.15607843137255,100.1,255
2023,2023-07-07,CLE,KC,"{'FF': 66, 'FC': 41, 'CU': 39, 'SL': 24, 'CH': 16, 'SI': 13, 'KC': 8, 'FS': 3, 'ST': 1}","{'80-90': 90, '90-100': 86, '<80': 35}",88.09052132701422,99.7,211
2023,2023-07-07,CWS,STL,"{'SL': 92, 'FF': 85, 'SI': 58, 'CH': 31, 'CU': 24, 'KC': 16, 'ST': 1}","{'90-100': 158, '80-90': 123, '<80': 25, '100+': 1}",89.33908794788273,100.1,307
2023,2023-07-07,DET,TOR,"{'FF': 126, 'SL': 86, 'CH': 34, 'SI': 32, 'CU': 15, 'EP': 6, 'FS': 6, 'ST': 5, 'FA': 4, 'FC': 1}","{'90-100': 152, '80-90': 135, '<80': 28}",86.74063492063492,97.3,315
2023,2023-07-07,HOU,SEA,"{'FF': 113, 'SL': 44, 'SI': 35, 'FC': 28, 'CH': 24, 'CU': 17, 'KC': 17, 'ST': 13, 'FA': 9, 'FS': 8, 'EP': 1}","{'90-100': 161, '80-90': 114, '<80': 34}",89.14854368932039,97.9,309
2023,2023-07-07,LAD,LAA,"{'FF': 81, 'SL': 41, 'SI': 37, 'CH': 28, 'FS': 26, 'FC': 25, 'CU': 19}","{'80-90': 124, '90-100': 122, '<80': 11}",88.64980544747081,99.6,257
2023,2023-07-07,MIA,PHI,"{'FF': 91, 'SI': 51, 'SL': 41, 'ST': 30, 'CH': 22, 'CU': 11, 'FC': 7, 'FS': 5, 'KC': 1}","{'90-100': 185, '80-90': 73, '<80': 1}",92.50965250965251,99.3,259
2023,2023-07-07,MIL,CIN,"{'FF': 83, 'FC': 77, 'CH': 43, 'CU': 39, 'SI': 24, 'ST': 23, 'SL': 15, 'FS': 6}","{'90-100': 175, '80-90': 118, '<80': 17}",89.29129032258064,97.4,310
2023,2023-07-07,MIN,BAL,"{'FF': 100, 'CH': 54, 'CU': 34, 'SL': 33, 'SI': 23, 'FC': 20, 'ST': 10, 'FS': 9, 'KC': 4}","{'80-90': 131, '90-100': 108, '<80': 30, '100+': 18}",88.29059233449478,102.4,287
2023,2023-07-07,NYY,CHC,"{'FF': 113, 'SL': 30, 'ST': 25, 'FC': 19, 'CU': 17, 'CH': 17, 'SI': 16}","{'90-100': 136, '80-90': 96, '<80': 5}",90.31983122362868,97.5,237
2023,2023-07-07,SD,NYM,"{'FF': 83, 'SL': 55, 'SI': 55, 'ST': 36, 'CU': 36, 'KC': 27, 'FC': 22, 'CH': 19, 'FS': 17, 'SC': 1}","{'80-90': 169, '90-100': 134, '<80': 48}",87.90284900284901,98.7,351
2023,2023-07-07,SF,COL,"{'FF': 98, 'SL': 60, 'SI': 53, 'ST': 16, 'CH': 14, 'KC': 5, 'CU': 3, 'SV': 1}","{'90-100': 136, '80-90': 96, '<80': 18}",88.606,97.4,250
2023,2023-07-07,TB,ATL,"{'FF': 94, 'CU': 76, 'SL': 42, 'CH': 24, 'FC': 9, 'SI': 8}","{'80-90': 133, '90-100': 117, '<80': 3}",89.00434782608696,99.0,253
2023,2023-07-07,WSH,TEX,"{'FF': 161, 'CH': 37, 'SL': 33, 'ST': 21, 'SI': 16, 'FC': 16, 'CU': 14, 'KC': 3, 'FS': 1}","{'80-90': 188, '90-100': 86, '<80': 28}",87.04569536423841,99.5,302
2023,2023-07-08,AZ,PIT,"{'FF': 71, 'SL': 45, 'SI': 44, 'FC': 36, 'FS': 29, 'ST': 29, 'CU': 22, 'KC': 4, 'CH': 2}","{'80-90': 129, '90-100': 124, '<80': 28, '100+': 1}",88.64858156028369,100.9,282
2023,2023-07-08,BOS,OAK,"{'FF': 96, 'SI': 42, 'FC': 40, 'SL': 33, 'CH': 30, 'ST': 22, 'KC': 18, 'FS': 4, 'CU': 4}","{'90-100': 148, '80-90': 127, '100+': 7, '<80': 7}",90.36505190311419,102.0,289
2023,2023-07-08,CLE,KC,"{'FF': 89, 'SL': 88, 'SI': 59, 'CU': 22, 'CH': 18, 'FC': 16, 'ST': 6}","{'90-100': 155, '80-90': 112, '<80': 30, '100+': 1}",89.02080536912752,100.0,298
2023,2023-07-08,CWS,STL,"{'FF': 80, 'SL': 61, 'SI': 55, 'CU': 53, 'FS': 17, 'ST': 13, 'CH': 12, 'FC': 5}","{'90-100': 130, '80-90': 112, '<80': 48, '100+': 6}",88.2597972972973,101.8,296
2023,2023-07-08,DET,TOR,"{'FF': 102, 'CU': 36, 'FS': 33, 'ST': 30, 'SL': 24, 'KC': 10, 'SI': 9, 'CH': 4}","{'90-100': 109, '80-90': 104, '<80': 33, '100+': 2}",88.25806451612904,100.5,248
2023,2023-07-08,HOU,SEA,"{'SI': 95, 'SL': 71, 'FF': 50, 'CU': 30, 'CH': 24, 'FS': 10, 'ST': 6}","{'90-100': 176, '80-90': 99, '<80': 9, '100+': 2}",91.23111888111887,100.7,286
2023,2023-07-08,LAD,LAA,"{'FF': 120, 'SL': 68, 'KC': 23, 'CH': 16, 'ST': 15, 'CU': 13, 'FC': 12, 'FS': 10, 'SI': 9}","{'90-100': 142, '80-90': 114, '<80': 30}",89.14195804195803,99.2,286
2023,2023-07-08,MIA,PHI,"{'SI': 79, 'FF': 54, 'FC': 46, 'SL': 32, 'CU': 26, 'CH': 22, 'ST': 5}","{'90-100': 126, '80-90': 110, '<80': 28}",89.02613636363637,99.9,264
2023,2023-07-08,MIL,CIN,"{'FF': 88, 'SI': 62, 'SL': 52, 'FC': 50, 'ST': 21, 'CH': 19, 'CU': 19, 'KC': 17, 'FS': 1}","{'90-100': 172, '80-90': 138, '<80': 17, '100+': 2}",89.9370820668693,100.4,329
2023,2023-07-08,MIN,BAL,"{'FF': 89, 'CU': 37, 'SL': 36, 'CH': 35, 'FC': 28, 'ST': 19, 'SI': 13, 'KC': 10}","{'80-90': 134, '90-100': 106, '<80': 27}",87.38164794007491,98.1,267
2023,2023-07-08,NYY,CHC,"{'FF': 67, 'SI': 62, 'FC': 42, 'KC': 40, 'SL': 30, 'ST': 13, 'CH': 12, 'CU': 3}","{'90-100': 147, '80-90': 93, '<80': 29}",89.53754646840149,98.6,269
2023,2023-07-08,SD,NYM,"{'FF': 76, 'SI': 57, 'CU': 48, 'CH': 41, 'SL': 34, 'FC': 15, 'ST': 9}","{'90-100': 138, '80-90': 131, '<80': 11}",89.45428571428572,98.8,280
2023,2023-07-08,SF,COL,"{'SI': 82, 'SL': 70, 'FF': 58, 'CH': 41, 'ST': 16, 'FC': 9, 'KC': 3, 'CU': 1}","{'90-100': 134, '80-90': 124, '<80': 20, '100+': 2}",87.78892857142857,100.8,280
2023,2023-07-08,TB,ATL,"{'FF': 128, 'SL': 45, 'FC': 39, 'SI': 32, 'FS': 21, 'CH': 18, 'CU': 16, 'ST': 5}","{'90-100': 182, '80-90': 115, '<80': 7}",92.1217105263158,99.6,304
2023,2023-07-08,WSH,TEX,"{'FF': 113, 'SL': 58, 'CU': 31, 'SI': 26, 'CH': 12, 'FS': 8}","{'90-100': 141, '80-90': 104, '<80': 3}",89.95362903225806,98.9,248
2023,2023-07-09,AZ,PIT,"{'FF': 83, 'SI': 63, 'SL': 42, 'CH': 26, 'FC': 16, 'CU': 15, 'ST': 9, 'FS': 3}","{'90-100': 122, '80-90': 122, '<80': 13}",89.12607003891051,98.0,257
2023,2023-07-09,BOS,OAK,"{'FF': 106, 'FC': 55, 'SL': 46, 'CH': 39, 'ST': 30, 'SI': 20, 'CU': 16, 'FS': 3}","{'90-100': 166, '80-90': 129, '<80': 20}",89.47365079365079,99.7,315
2023,2023-07-09,CLE,KC,"{'FF': 104, 'CU': 33, 'FC': 33, 'SL': 30, 'KC': 21, 'CH': 9, 'SI': 4, 'FS': 2, 'PO': 1}","{'80-90': 115, '90-100': 75, '<80': 41, '100+': 6}",86.35274261603375,100.9,237
2023,2023-07-09,CWS,STL,"{'CH': 77, 'SI': 72, 'FF': 62, 'SL': 60, 'CU': 14, 'FC': 2}","{'90-100': 143, '80-90': 127, '<80': 16, '100+': 1}",89.3829268292683,100.0,287
2023,2023-07-09,DET,TOR,"{'FF': 83, 'SI': 61, 'SL': 48, 'CH': 48, 'CU': 19, 'FC': 14, 'KC': 13, 'FS': 10, 'ST': 10}","{'90-100': 148, '80-90': 140, '<80': 18}",88.72549019607843,98.1,306
2023,2023-07-09,HOU,SEA,"{'FF': 86, 'SL': 61, 'CH': 36, 'CU': 23, 'KC': 18, 'SI': 17, 'FS': 12, 'ST': 11, 'FC': 6}","{'90-100': 129, '80-90': 110, '<80': 31}",88.90185185185184,99.2,270
2023,2023-07-09,MIA,PHI,"{'FF': 84, 'SL': 50, 'SI': 45, 'KC': 30, 'CH': 26, 'FC': 12}","{'90-100': 134, '80-90': 106, '<80': 6, '100+': 1}",90.0578947368421,100.5,247
2023,2023-07-09,MIL,CIN,"{'FF': 68, 'FC': 57, 'SI': 54, 'CU': 18, 'CH': 15, 'ST': 10, 'SL': 10}","{'90-100': 145, '80-90': 69, '<80': 18}",89.99655172413793,98.3,232
2023,2023-07-09,MIN,BAL,"{'FF': 110, 'ST': 43, 'CU': 42, 'SI': 35, 'CH': 35, 'FC': 29, 'FS': 25, 'SL': 14, 'KC': 2}","{'90-100': 156, '80-90': 150, '<80': 29}",88.03522388059702,97.7,335
2023,2023-07-09,NYY,CHC,"{'CH': 81, 'SI': 78, 'FF': 56, 'SL': 36, 'CU': 29, 'ST': 25, 'FC': 8, 'KC': 3}","{'80-90': 222, '90-100': 71, '<80': 23}",86.85886075949368,99.4,316
2023,2023-07-09,SD,NYM,"{'FF': 87, 'CU': 51, 'SL': 40, 'SI': 34, 'FC': 31, 'CH': 29, 'ST': 11}","{'80-90': 149, '90-100': 103, '<80': 31}",86.99717314487633,96.7,283
2023,2023-07-09,SF,COL,"{'SI': 72, 'CH': 58, 'ST': 31, 'FF': 21, 'SL': 17, 'KC': 6}","{'80-90': 156, '90-100': 43, '<80': 6}",86.9331707317073,95.5,205
2023,2023-07-09,TB,ATL,"{'FF': 90, 'SI': 49, 'SL': 48, 'CH': 26, 'FC': 25, 'CU': 24, 'FS': 12, 'ST': 11}","{'90-100': 134, '80-90': 123, '<80': 28}",88.27649122807017,98.2,285
2023,2023-07-09,WSH,TEX,"{'FF': 78, 'SL': 75, 'SI': 44, 'CH': 30, 'CU': 20, 'FC': 15, 'FS': 2}","{'90-100': 124, '80-90': 121, '<80': 19, 'Unknown': 1}",88.69469696969698,99.9,264
2023,2023-07-14,ATL,CWS,"{'CU': 87, 'FF': 87, 'FC': 44, 'SL': 22, 'SI': 20, 'FS': 20, 'CH': 12, 'ST': 10}","{'90-100': 133, '80-90': 119, '<80': 50}",87.41059602649007,96.4,302
2023,2023-07-14,BAL,MIA,"{'SI': 71, 'FF': 64, 'CH': 60, 'SL': 36, 'FC': 27, 'CU': 14, 'FS': 3}","{'90-100': 175, '80-90': 81, '<80': 13, '100+': 6}",91.51345454545455,100.9,275
2023,2023-07-14,CHC,BOS,"{'FF': 86, 'SI': 85, 'CH': 59, 'SL': 29, 'FC': 24, 'CU': 12, 'FS': 6, 'ST': 4}","{'80-90': 164, '90-100': 126, '<80': 15}",89.08655737704919,97.9,305
2023,2023-07-14,CIN,MIL,"{'FC': 85, 'SL': 40, 'SI': 35, 'CU': 31, 'CH': 27, 'FF': 27, 'ST': 13, 'FS': 2}","{'90-100': 154, '80-90': 92, '<80': 14}",90.54192307692308,98.0,260
2023,2023-07-14,COL,NYY,"{'FF': 103, 'SL': 72, 'ST': 30, 'SI': 27, 'CH': 18, 'CU': 11, 'KC': 6}","{'80-90': 131, '90-100': 127, '<80': 9}",89.41086142322098,98.8,267
2023,2023-07-14,LAA,HOU,"{'FF': 118, 'ST': 59, 'FC': 38, 'CU': 31, 'SL': 31, 'CH': 30, 'FS': 15, 'SI': 11, 'KC': 2}","{'80-90': 157, '90-100': 136, '<80': 42}",87.45014925373134,99.4,335
2023,2023-07-14,NYM,LAD,"{'FF': 147, 'SL': 38, 'FC': 25, 'CU': 25, 'SV': 20, 'SI': 19, 'CH': 18, 'ST': 7}","{'90-100': 175, '80-90': 83, '<80': 41}",89.42307692307692,97.9,299
2023,2023-07-14,OAK,MIN,"{'FF': 140, 'FS': 52, 'ST': 50, 'SL': 38, 'CH': 31, 'SI': 28, 'CU': 12, 'FC': 11}","{'80-90': 166, '90-100': 162, '<80': 20, '100+': 14}",89.07430939226519,102.3,362
2023,2023-07-14,PHI,SD,"{'SI': 98, 'SL': 84, 'FF': 40, 'ST': 29, 'CH': 22, 'FS': 18, 'KC': 18, 'CU': 10, 'FC': 8}","{'90-100': 142, '80-90': 133, '<80': 52}",87.22415902140672,97.8,327
2023,2023-07-14,PIT,SF,"{'SL': 63, 'FF': 57, 'SI': 48, 'CH': 37, 'FC': 28, 'CU': 24, 'ST': 15, 'KC': 6}","{'80-90': 155, '90-100': 73, '<80': 50}",85.62410071942446,99.5,278
2023,2023-07-14,SEA,DET,"{'FF': 104, 'SI': 61, 'CH': 53, 'SL': 43, 'FC': 23, 'KC': 22, 'ST': 16, 'CU': 2}","{'90-100': 184, '80-90': 138, '<80': 2}",90.47746913580247,98.8,324
2023,2023-07-14,STL,WSH,"{'FF': 116, 'SL': 70, 'SI': 35, 'CU': 20, 'CH': 16, 'KC': 11, 'FS': 10, 'ST': 6}","{'90-100': 131, '80-90': 130, '<80': 20, '100+': 3}",89.47464788732394,102.0,284
2023,2023-07-14,TEX,CLE,"{'FF': 115, 'SL': 73, 'FC': 41, 'CU': 33, 'CH': 25, 'SI': 17, 'FS': 2}","{'90-100': 132, '80-90': 129, '<80': 43, '100+': 2}",88.87124183006536,101.8,306
2023,2023-07-14,TOR,AZ,"{'FF': 118, 'SL': 49, 'CH': 48, 'FC': 33, 'SV': 26, 'SI': 22, 'FS': 3, 'CU': 3, 'ST': 3}","{'80-90': 157, '90-100': 139, '100+': 5, '<80': 4}",89.98,100.7,305
2023,2023-07-15,ATL,CWS,"{'FF': 120, 'SL': 76, 'CH': 31, 'FC': 27, 'SI': 26, 'CU': 17, 'PO': 1}","{'90-100': 157, '80-90': 130, '100+': 8, '<80': 3}",91.27986577181208,101.7,298
2023,2023-07-15,BAL,MIA,"{'SI': 78, 'FF': 43, 'SL': 41, 'FC': 38, 'CH': 30, 'CU': 17, 'ST': 14, 'KC': 10, 'FS': 3}","{'80-90': 128, '90-100': 120, '<80': 22, '100+': 4}",88.29160583941606,101.6,274
2023,2023-07-15,CHC,BOS,"{'FF': 92, 'SI': 67, 'SL': 32, 'FC': 31, 'CH': 21, 'SV': 19, 'ST': 14, 'KC': 10, 'FS': 9, 'CU': 3}","{'90-100': 162, '80-90': 124, '<80': 9, '100+': 3}",89.73221476510068,101.4,298
2023,2023-07-15,CIN,MIL,"{'FF': 108, 'SL': 59, 'CH': 37, 'ST': 27, 'CU': 24, 'SI': 21, 'FC': 8}","{'90-100': 145, '80-90': 133, '<80': 6}",88.84049295774648,97.9,284
2023,2023-07-15,COL,NYY,"{'FF': 59, 'ST': 53, 'FC': 50, 'SI': 49, 'SL': 31, 'CH': 29, 'KC': 7, 'CU': 2}","{'90-100': 139, '80-90': 134, '<80': 7}",89.43607142857142,97.4,280
2023,2023-07-15,KC,TB,"{'FF': 210, 'SL': 115, 'SI': 56, 'CH': 43, 'CU': 39, 'ST': 37, 'FC': 18, 'KC': 14}","{'90-100': 271, '80-90': 227, '<80': 23, '100+': 11}",89.97763157894737,101.3,532
2023,2023-07-15,LAA,HOU,"{'FF': 112, 'CU': 76, 'SL': 58, 'CH': 48, 'SI': 34, 'FC': 7, 'FS': 7, 'ST': 4, 'KC': 3}","{'90-100': 175, '80-90': 144, '<80': 30}",88.51232091690544,98.4,349
2023,2023-07-15,NYM,LAD,"{'FF': 100, 'FC': 67, 'SI': 29, 'FO': 25, 'ST': 22, 'SL': 14, 'FS': 14, 'CU': 14, 'CH': 6}","{'90-100': 176, '80-90': 101, '<80': 14}",89.95395189003436,99.8,291
2023,2023-07-15,OAK,MIN,"{'FF': 159, 'CH': 50, 'SL': 45, 'CU': 33, 'SI': 15, 'ST': 15, 'FC': 10, 'FS': 3}","{'90-100': 178, '80-90': 128, '<80': 16, '100+': 8}",90.0439393939394,102.4,330
2023,2023-07-15,PHI,SD,"{'FF': 196, 'SI': 124, 'ST': 65, 'CH': 65, 'SL': 59, 'CU': 49, 'FS': 35, 'FC': 32, 'KC': 6, 'SC': 2}","{'90-100': 295, '80-90': 284, '<80': 54}",88.70379146919431,99.9,633
2023,2023-07-15,PIT,SF,"{'SL': 68, 'FF': 65, 'SI': 57, 'FS': 30, 'KC': 18, 'CU': 15, 'CH': 13, 'ST': 11, 'FC': 4}","{'90-100': 147, '80-90': 122, '<80': 11, '100+': 1}",90.38790035587189,100.0,281
2023,2023-07-15,SEA,DET,"{'FF': 86, 'SL': 71, 'SI': 50, 'CH': 33, 'ST': 21, 'FS': 9, 'FC': 6, 'KC': 5}","{'90-100': 142, '80-90': 139}",89.85302491103204,98.8,281
2023,2023-07-15,STL,WSH,"{'SI': 109, 'FF': 86, 'CU': 50, 'CH': 39, 'SL': 23, 'FC': 14, 'ST': 12}","{'90-100': 197, '80-90': 94, '<80': 42}",89.50870870870871,98.8,333
2023,2023-07-15,TEX,CLE,"{'FF': 146, 'SL': 73, 'CH': 23, 'CU': 14, 'ST': 8, 'SI': 6}","{'90-100': 155, '80-90': 96, '<80': 16, '100+': 3}",89.9088888888889,102.5,270
2023,2023-07-15,TOR,AZ,"{'FF': 102, 'SI': 59, 'FC': 30, 'CU': 25, 'CH': 20, 'FS': 12, 'SL': 12, 'KC': 12, 'ST': 6}","{'90-100': 178, '80-90': 76, '<80': 24}",89.48992805755395,98.8,278
2023,2023-07-16,ATL,CWS,"{'FF': 88, 'SL': 64, 'FC': 39, 'ST': 35, 'CH': 24, 'SI': 17, 'CU': 10, 'KC': 10, 'FS': 6}","{'80-90': 162, '90-100': 105, '<80': 26}",87.82627986348122,99.5,293
2023,2023-07-16,BAL,MIA,"{'SL': 96, 'FF': 89, 'SI': 37, 'CH': 28, 'CU': 15, 'FC': 9, 'KC': 3, 'ST': 2}","{'80-90': 138, '90-100': 137, '<80': 2, '100+': 2}",89.82974910394265,100.2,279
2023,2023-07-16,CHC,BOS,"{'FF': 148, 'SL': 63, 'FC': 33, 'ST': 15, 'EP': 11, 'SI': 11, 'KC': 10, 'FS': 9, 'CU': 5, 'CH': 2, 'FA': 1}","{'90-100': 152, '80-90': 130, '<80': 26}",86.99512987012987,96.1,308
2023,2023-07-16,CIN,MIL,"{'FF': 100, 'SI': 67, 'SL': 38, 'ST': 34, 'CH': 18, 'FC': 15, 'CU': 15, 'FS': 3}","{'90-100': 152, '80-90': 119, '<80': 19}",88.44655172413793,96.7,290
2023,2023-07-16,COL,NYY,"{'FF': 129, 'SL': 66, 'SI': 62, 'CH': 41, 'FC': 39, 'ST': 25, 'CU': 25, 'KC': 10}","{'90-100': 221, '80-90': 172, '<80': 4}",90.75994962216625,98.0,397
2023,2023-07-16,KC,TB,"{'SI': 77, 'SL': 52, 'FS': 21, 'CU': 19, 'FF': 12, 'FC': 12, 'CH': 9, 'ST': 6}","{'80-90': 97, '90-100': 95, '<80': 16}",88.08221153846154,98.1,208
2023,2023-07-16,LAA,HOU,"{'FF': 172, 'SL': 82, 'CH': 55, 'FC': 14, 'ST': 14, 'SI': 12, 'KC': 12, 'CU': 8}","{'90-100': 192, '80-90': 137, '<80': 40}",88.48075880758807,99.0,369
2023,2023-07-16,NYM,LAD,"{'FF': 100, 'FC': 54, 'SL': 45, 'CU': 27, 'ST': 22, 'CH': 21, 'SI': 11, 'KC': 2}","{'90-100': 148, '80-90': 114, '<80': 20}",89.63510638297872,99.9,282
